Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2017,Counts,132,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2017,Counts,0,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2017,Counts,0,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,49,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,11,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,130,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,0,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2018,Counts,130,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2018,Counts,0,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2018,Counts,0,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2019,Counts,47,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2019,Counts,7,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2019,Counts,162,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,27,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,4,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,114,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,114,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2010,Counts,35573,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2010,Counts,3468,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,Counts,3468,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2010,Counts,18098,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2010,Counts,18693,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2011,Counts,36204,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2011,Counts,3536,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,Counts,3536,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2011,Counts,20521,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2011,Counts,20029,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2012,Counts,32194,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2012,Counts,3466,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,Counts,3466,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2012,Counts,17081,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2012,Counts,20610,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2013,Counts,32223,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2013,Counts,3421,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2013,Counts,3421,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2013,Counts,17363,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2013,Counts,19551,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2014,Counts,33432,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2014,Counts,3614,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2014,Counts,3614,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2014,Counts,18107,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2014,Counts,19111,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2015,Counts,28979,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2015,Counts,3632,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2015,Counts,3632,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2015,Counts,18164,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2015,Counts,15164,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2016,Counts,29694,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2016,Counts,18057,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,3842,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,3842,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,13088,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,27306,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2017,Counts,18363,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,3828,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2017,Counts,3828,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,12958,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2018,Counts,26542,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2018,Counts,20060,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2018,Counts,6522,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2018,Counts,6522,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Robbery,Total,Total,2018,Counts,14914,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2004,Counts,629,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2004,Counts,4960,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2004,Counts,11,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2005,Counts,783,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2005,Counts,771,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2005,Counts,5249,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2005,Counts,17,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,6055,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2006,Counts,817,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2006,Counts,792,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2006,Counts,5843,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2006,Counts,13,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,6450,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2007,Counts,877,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2007,Counts,855,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2007,Counts,6352,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2007,Counts,29,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2008,Counts,6739,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2008,Counts,732,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2008,Counts,713,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2008,Counts,7861,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2008,Counts,21,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2009,Counts,6572,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2009,Counts,830,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2009,Counts,809,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2009,Counts,8145,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2009,Counts,28,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2010,Counts,6060,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2010,Counts,1008,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2010,Counts,996,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2010,Counts,9506,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2010,Counts,38,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2011,Counts,5784,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2011,Counts,2063,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2011,Counts,1030,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2011,Counts,9668,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2011,Counts,25,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2012,Counts,5461,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2012,Counts,2440,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2012,Counts,1187,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2012,Counts,10038,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2012,Counts,17,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2013,Counts,4236,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2013,Counts,2322,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2013,Counts,1092,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2013,Counts,8748,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2013,Counts,26,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2014,Counts,4063,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2014,Counts,2691,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2014,Counts,923,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2014,Counts,9788,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2014,Counts,22,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2015,Counts,2843,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2015,Counts,3152,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2015,Counts,905,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2015,Counts,8168,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2015,Counts,14,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2016,Counts,2511,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2016,Counts,23,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2016,Counts,3247,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2016,Counts,1285,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2016,Counts,7722,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Robbery,Total,Total,2017,Counts,9972,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Offences of sexual nature,by type of offence,Child pornography,Total,Total,2017,Counts,656,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2017,Counts,3870,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2017,Counts,23,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2017,Counts,5703,CTS/PPR
